"Site_ID","Site_Name","Latitude","Longitude","Elevation","Sample_ID","Type","Start_Date","Start_Time_Zone","Collection_Date","Collection_Time_Zone","Phase","Depth_meters","Sample_Comments","d2H","d18O","D17O","d2H_Analytical_SD","d18O_Analytical_SD","D17O_Analytical_SD","WI_Analysis_Source","Project_ID","Bout","Species","Depth"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"23-028_HARV6-1020-2","Soil","2021-10-14 00:00:00",NA,"2021-10-14",5,NA,0.15,"no depth info given; litter removed vegetated area",-60.2652136976,-8.5171497994,NA,0.392530794729854,0.0570730127366227,NA,"SPATIAL",384,"HARV6",NA,"10-20 cm"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"23-028_HARV6-1020-3","Soil","2021-10-14 00:00:00",NA,"2021-10-14",5,NA,0.15,"no depth info given; litter removed vegetated area",-61.1755841447,-7.8558076907,NA,0.431959788109548,0.0470585240738489,NA,"SPATIAL",384,"HARV6",NA,"10-20 cm"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"23-028_HARV6-2030-1","Soil","2021-10-14 00:00:00",NA,"2021-10-14",5,NA,0.25,"no depth info given; litter removed vegetated area",-52.8758758406,-7.4763201793,NA,0.415017077934906,0.0504745342291295,NA,"SPATIAL",384,"HARV6",NA,"20-40 cm"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"23-028_HARV6-2030-2","Soil","2021-10-14 00:00:00",NA,"2021-10-14",5,NA,0.25,"no depth info given; litter removed vegetated area",-49.7617003008,-6.9593952878,NA,0.453763319672325,0.0531217073345343,NA,"SPATIAL",384,"HARV6",NA,"20-40 cm"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"23-028_HARV6-2030-3","Soil","2021-10-14 00:00:00",NA,"2021-10-14",5,NA,0.25,"no depth info given; litter removed vegetated area",-62.1798154457,-7.9045457996,NA,0.424021378851936,0.0480433596942321,NA,"SPATIAL",384,"HARV6",NA,"20-40 cm"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"23-028_HARV6-3040-1","Soil","2021-10-14 00:00:00",NA,"2021-10-14",5,NA,0.35,"no depth info given; litter removed vegetated area",-51.8635953034,-7.404321424,NA,0.438725723864012,0.0465654929635216,NA,"SPATIAL",384,"HARV6",NA,"20-40 cm"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"23-028_HARV6-3040-2","Soil","2021-10-14 00:00:00",NA,"2021-10-14",5,NA,0.35,"no depth info given; litter removed vegetated area",-47.5712937827,-6.196029263,NA,0.402784945508392,0.0506887794139763,NA,"SPATIAL",384,"HARV6",NA,"20-40 cm"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"23-028_HARV6-3040-3","Soil","2021-10-14 00:00:00",NA,"2021-10-14",5,NA,0.35,"no depth info given; litter removed vegetated area",-60.721608928,-7.8767856903,NA,0.432435022201075,0.0550719424969693,NA,"SPATIAL",384,"HARV6",NA,"20-40 cm"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"23-028_HARV6-deep-1","Soil","2021-10-14 00:00:00",NA,"2021-10-14",5,NA,0.5,"no depth info given; litter removed vegetated area",-55.9298369646,-5.87622171895,NA,0.400935588184987,0.0620410134570421,NA,"SPATIAL",384,"HARV6",NA,"40+ cm"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"23-028_HARV6-deep-3","Soil","2021-10-14 00:00:00",NA,"2021-10-14",5,NA,0.5,"no depth info given; litter removed vegetated area",-52.042083412,-5.6305507251,NA,0.410131123599437,0.0649517333707889,NA,"SPATIAL",384,"HARV6",NA,"40+ cm"
"TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"23-029_TALL1-010-1","Soil","2021-06-17 00:00:00",NA,"2021-06-17",5,NA,0.05,"discarded top 3 cm",-6.7927242804,0.025184958,NA,0.507936839407866,0.0665179937103567,NA,"SPATIAL",384,"TALL1",NA,"0-10 cm"
"TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"23-029_TALL1-010-2","Soil","2021-06-17 00:00:00",NA,"2021-06-17",5,NA,0.05,"discarded top 3 cm",-5.6405707088,0.4170155097,NA,0.506834269420576,0.0673705379033096,NA,"SPATIAL",384,"TALL1",NA,"0-10 cm"
"TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"23-029_TALL1-010-3","Soil","2021-06-17 00:00:00",NA,"2021-06-17",5,NA,0.05,"discarded top 3cm",-8.5420556897,2.7291907118,NA,0.507275854416443,0.0799756059164852,NA,"SPATIAL",384,"TALL1",NA,"0-10 cm"
"TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"23-029_TALL1-1020-1","Soil","2021-06-17 00:00:00",NA,"2021-06-17",5,NA,0.2,"hit refusal past 20 cm",-19.3670506168,-1.973672785,NA,0.46353856456534,0.0588940137948822,NA,"SPATIAL",384,"TALL1",NA,"10-20 cm"
"TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"23-029_TALL1-1020-2","Soil","2021-06-17 00:00:00",NA,"2021-06-17",5,NA,0.15,"no depth info given",-9.2822813886,-1.3609601827,NA,0.493344978107008,0.0604811414871499,NA,"SPATIAL",384,"TALL1",NA,"10-20 cm"
"TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"23-029_TALL1-1020-3","Soil","2021-06-17 00:00:00",NA,"2021-06-17",5,NA,0.15,"no depth info given",-11.5154099256,-1.2285102664,NA,0.486524409161211,0.062279788918561,NA,"SPATIAL",384,"TALL1",NA,"10-20 cm"
"TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"23-029_TALL1-2030-2","Soil","2021-06-17 00:00:00",NA,"2021-06-17",5,NA,0.25,"no depth info given",-11.0210140023,-1.1168079688,NA,0.503103607516722,0.0624760875038991,NA,"SPATIAL",384,"TALL1",NA,"20-40 cm"
"TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"23-029_TALL1-2030-3","Soil","2021-06-17 00:00:00",NA,"2021-06-17",5,NA,0.25,"no depth info given",-14.5305649627,-0.6094332793,NA,0.474891868859904,0.063958845847266,NA,"SPATIAL",384,"TALL1",NA,"20-40 cm"
"TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"23-029_TALL1-3040-2","Soil","2021-06-17 00:00:00",NA,"2021-06-17",5,NA,0.35,"no depth info given",-15.3881592525,-2.0218952448,NA,0.470691437357281,0.0603218755042158,NA,"SPATIAL",384,"TALL1",NA,"20-40 cm"
"TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"23-029_TALL1-3040-3","Soil","2021-06-17 00:00:00",NA,"2021-06-17",5,NA,0.35,"hit refusal past 40 cm",-13.7510165418,-1.7566623001,NA,0.507081192027031,0.0607604698980512,NA,"SPATIAL",384,"TALL1",NA,"20-40 cm"
"TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"23-029_TALL1-deep-2","Soil","2021-06-17 00:00:00",NA,"2021-06-17",5,NA,0.45,"no depth info given",-16.1096693667,-1.8169223916,NA,0.477978472018148,0.0605633453332265,NA,"SPATIAL",384,"TALL1",NA,"40+ cm"
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"23-046_CPER7-010-1","Soil","2021-06-10 00:00:00",NA,"2021-06-10",6,NA,0.05,"no depth info given",-69.0981097303,0.2462147157,NA,0.423286187909896,0.0668168139878633,NA,"SPATIAL",384,"CPER7",NA,"0-10 cm"
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"23-046_CPER7-010-2","Soil","2021-06-10 00:00:00",NA,"2021-06-10",6,NA,0.05,"no depth info given",-84.569403142,-5.7820174964,NA,0.410456558181483,0.0483868840762345,NA,"SPATIAL",384,"CPER7",NA,"0-10 cm"
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"23-046_CPER7-010-3","Soil","2021-06-10 00:00:00",NA,"2021-06-10",6,NA,0.05,"no depth info given",-88.1682424966,-7.3863591747,NA,0.446992063870056,0.0478166457443128,NA,"SPATIAL",384,"CPER7",NA,"0-10 cm"
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"23-046_CPER7-1020-1","Soil","2021-06-10 00:00:00",NA,"2021-06-10",6,NA,0.15,"no depth info given",-80.3988389505,-3.7442286379,NA,0.40295389218967,0.0568526615137416,NA,"SPATIAL",384,"CPER7",NA,"10-20 cm"
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"23-046_CPER7-1020-2","Soil","2021-06-10 00:00:00",NA,"2021-06-10",6,NA,0.15,"no depth info given",-77.2136440266,-3.967827374,NA,0.397623004550556,0.0529622023467804,NA,"SPATIAL",384,"CPER7",NA,"10-20 cm"
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"23-046_CPER7-1020-3","Soil","2021-06-10 00:00:00",NA,"2021-06-10",6,NA,0.15,"no depth info given",-72.0014221777,-2.0817168152,NA,0.392409282114532,0.0605118646918342,NA,"SPATIAL",384,"CPER7",NA,"10-20 cm"
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"23-046_CPER7-2030-1","Soil","2021-06-10 00:00:00",NA,"2021-06-10",6,NA,0.25,"no depth info given",-82.0521425899,-4.6130282027,NA,0.410811242916099,0.0527811992106742,NA,"SPATIAL",384,"CPER7",NA,"20-40 cm"
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"23-046_CPER7-2030-2","Soil","2021-06-10 00:00:00",NA,"2021-06-10",6,NA,0.25,"no depth info given",-86.1111547714,-6.1658021137,NA,0.419527898643317,0.0530632384054152,NA,"SPATIAL",384,"CPER7",NA,"20-40 cm"
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"23-046_CPER7-2030-3","Soil","2021-06-10 00:00:00",NA,"2021-06-10",6,NA,0.25,"no depth info given",-81.4548141433,-5.2044370769,NA,0.415358769580467,0.052207045508312,NA,"SPATIAL",384,"CPER7",NA,"20-40 cm"
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"23-046_CPER7-3040-1","Soil","2021-06-10 00:00:00",NA,"2021-06-10",6,NA,0.35,"no depth info given",-87.328055311,-7.0519876247,NA,0.412490779662246,0.0466762413214284,NA,"SPATIAL",384,"CPER7",NA,"20-40 cm"
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"23-046_CPER7-3040-2","Soil","2021-06-10 00:00:00",NA,"2021-06-10",6,NA,0.35,"no depth info given",-98.7813047118,-9.182543457,NA,0.436456356706283,0.0494681786511122,NA,"SPATIAL",384,"CPER7",NA,"20-40 cm"
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"23-046_CPER7-3040-3","Soil","2021-06-10 00:00:00",NA,"2021-06-10",6,NA,0.35,"no depth info given",-85.9250084347,-6.0016945178,NA,0.418820226294168,0.0609540394859546,NA,"SPATIAL",384,"CPER7",NA,"20-40 cm"
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"23-046_CPER7-deep-1","Soil","2021-06-10 00:00:00",NA,"2021-06-10",6,NA,0.5,"",-83.0611742716,-6.0387803364,NA,0.409708287514636,0.0512977191154004,NA,"SPATIAL",384,"CPER7",NA,"40+ cm"
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"23-046_CPER7-deep-2","Soil","2021-06-10 00:00:00",NA,"2021-06-10",6,NA,0.5,"",-91.2497019408,-7.4842088796,NA,0.439828561971153,0.046241917083656,NA,"SPATIAL",384,"CPER7",NA,"40+ cm"
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"23-046_CPER7-deep-3","Soil","2021-06-10 00:00:00",NA,"2021-06-10",6,NA,0.5,"",-91.0770111788,-7.5323264373,NA,0.416228364609771,0.0466771578870718,NA,"SPATIAL",384,"CPER7",NA,"40+ cm"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"23-062_YELL4-010-1","Soil","2021-09-29 00:00:00",NA,"2021-09-29",6,NA,0.05,"no depth info given; grassy area, partially shaded",-100.4183538015,-8.8720891937,NA,0.488055650904618,0.0427763417765028,NA,"SPATIAL",384,"YELL4",NA,"0-10 cm"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"23-062_YELL4-010-2","Soil","2021-09-29 00:00:00",NA,"2021-09-29",6,NA,0.05,"no depth info given; deepest sample, full sun",-96.6167785913,-4.8483702353,NA,0.475246354954159,0.0621179780103607,NA,"SPATIAL",384,"YELL4",NA,"0-10 cm"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"23-062_YELL4-010-3","Soil","2021-09-29 00:00:00",NA,"2021-09-29",6,NA,0.05,"no depth info given; aspen stand w/ litter",-99.6980180734,-8.0115506097,NA,0.477151828065516,0.0468896267965833,NA,"SPATIAL",384,"YELL4",NA,"0-10 cm"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"23-062_YELL4-1020-1","Soil","2021-09-29 00:00:00",NA,"2021-09-29",6,NA,0.15,"no depth info given; deepest sample",-112.2904064768,-12.10499863,NA,0.522060163509543,0.0433025355235758,NA,"SPATIAL",384,"YELL4",NA,"10-20 cm"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"23-062_YELL4-2030-3","Soil","2021-09-29 00:00:00",NA,"2021-09-29",6,NA,0.25,"no depth info given; deepest sample",-128.4795857334,-15.1292790385,NA,0.581405687134687,0.049979168598244,NA,"SPATIAL",384,"YELL4",NA,"20-40 cm"
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"23-063_UNDE5-010-1","Soil","2021-09-15 00:00:00",NA,"2021-09-15",6,NA,0.05,"under 2 cm of litter; deciduous forest with sparse understory",-44.8132704833,-6.6790608681,NA,0.388687983937543,0.0429401814440898,NA,"SPATIAL",384,"UNDE5",NA,"0-10 cm"
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"23-063_UNDE5-010-2","Soil","2021-09-15 00:00:00",NA,"2021-09-15",6,NA,0.05,"under 4cm of litter; top of hill in deciduous forest",-47.5407487337,-6.9401485057,NA,0.385491513815148,0.04313193130449,NA,"SPATIAL",384,"UNDE5",NA,"0-10 cm"
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"23-063_UNDE5-010-3","Soil","2021-09-15 00:00:00",NA,"2021-09-15",6,NA,0.05,"at edge of seasonal wetland; under 5 cm leaf litter",-63.9351726929,-7.3181076862,NA,0.400598378902035,0.0464894301599292,NA,"SPATIAL",384,"UNDE5",NA,"0-10 cm"
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"23-063_UNDE5-1020-1","Soil","2021-09-15 00:00:00",NA,"2021-09-15",6,NA,0.15,"under 2 cm of litter; deciduous forest with sparse understory",-50.6295834024,-7.7340513954,NA,0.400823582330737,0.0410268457924961,NA,"SPATIAL",384,"UNDE5",NA,"10-20 cm"
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"23-063_UNDE5-1020-2","Soil","2021-09-15 00:00:00",NA,"2021-09-15",6,NA,0.15,"under 4cm of litter; top of hill in deciduous forest",-45.1180932695,-6.8744022037,NA,0.388418714307653,0.042412271460291,NA,"SPATIAL",384,"UNDE5",NA,"10-20 cm"
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"23-063_UNDE5-1020-3","Soil","2021-09-15 00:00:00",NA,"2021-09-15",6,NA,0.15,"",-58.0430516101,-7.2409540447,NA,0.379056736954486,0.0423733532227611,NA,"SPATIAL",384,"UNDE5",NA,"10-20 cm"
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"23-063_UNDE5-2030-1","Soil","2021-09-15 00:00:00",NA,"2021-09-15",6,NA,0.25,"under 2 cm of litter; deciduous forest with sparse understory",-55.6576266695,-8.1396895393,NA,0.381991192754675,0.042422897024738,NA,"SPATIAL",384,"UNDE5",NA,"20-40 cm"
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"23-063_UNDE5-2030-2","Soil","2021-09-15 00:00:00",NA,"2021-09-15",6,NA,0.25,"under 4cm of litter; top of hill in deciduous forest",-50.532074982,-7.4653880297,NA,0.411422241329099,0.0549079984867878,NA,"SPATIAL",384,"UNDE5",NA,"20-40 cm"
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"23-063_UNDE5-2030-3","Soil","2021-09-15 00:00:00",NA,"2021-09-15",6,NA,0.25,"",-57.6903190408,-7.0031251882,NA,0.375918964410792,0.0526321015978475,NA,"SPATIAL",384,"UNDE5",NA,"20-40 cm"
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"23-063_UNDE5-3040-1","Soil","2021-09-15 00:00:00",NA,"2021-09-15",6,NA,0.35,"under 2 cm of litter; deciduous forest with sparse understory",-72.1189426849,-9.5526264756,NA,0.382949827836838,0.0485241160821864,NA,"SPATIAL",384,"UNDE5",NA,"20-40 cm"
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"23-063_UNDE5-3040-2","Soil","2021-09-15 00:00:00",NA,"2021-09-15",6,NA,0.35,"under 4cm of litter; top of hill in deciduous forest",-53.9269900025,-7.0794125393,NA,0.392668501629502,0.0474995034035749,NA,"SPATIAL",384,"UNDE5",NA,"20-40 cm"
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"23-063_UNDE5-3040-3","Soil","2021-09-15 00:00:00",NA,"2021-09-15",6,NA,0.35,"",-65.1441812429,-8.8510400083,NA,0.391142402862313,0.0587210515462997,NA,"SPATIAL",384,"UNDE5",NA,"20-40 cm"
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"23-063_UNDE5-deep-1","Soil","2021-09-15 00:00:00",NA,"2021-09-15",6,NA,0.5,"deepest depth 50 cm",-75.7841641465,-9.1477838262,NA,0.412250281704649,0.054927213428209,NA,"SPATIAL",384,"UNDE5",NA,"40+ cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"23-074_WOOD4-010-1","Soil","2021-06-23 00:00:00",NA,"2021-06-23",6,NA,0.1,"",-95.1993627744,-11.6695695759,NA,0.431819813774691,0.0477932368303958,NA,"SPATIAL",384,"WOOD4",NA,"0-10 cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"23-074_WOOD4-010-2","Soil","2021-06-23 00:00:00",NA,"2021-06-23",6,NA,0.1,"",-85.8222878639,-8.9115166092,NA,0.439456739418561,0.0508470435848289,NA,"SPATIAL",384,"WOOD4",NA,"0-10 cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"23-074_WOOD4-010-3","Soil","2021-06-23 00:00:00",NA,"2021-06-23",6,NA,0.1,"",-97.6312085365,-11.9328339763,NA,0.462575409734609,0.0488971409818902,NA,"SPATIAL",384,"WOOD4",NA,"0-10 cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"23-074_WOOD4-1020-1","Soil","2021-06-23 00:00:00",NA,"2021-06-23",6,NA,0.2,"",-91.7237158447,-10.8897873676,NA,0.450862064159498,0.0464219915558399,NA,"SPATIAL",384,"WOOD4",NA,"10-20 cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"23-074_WOOD4-1020-2","Soil","2021-06-23 00:00:00",NA,"2021-06-23",6,NA,0.2,"",-80.146127332,-7.4084582912,NA,0.419518314345443,0.0470961688724873,NA,"SPATIAL",384,"WOOD4",NA,"10-20 cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"23-074_WOOD4-1020-3","Soil","2021-06-23 00:00:00",NA,"2021-06-23",6,NA,0.2,"",-88.7416524279,-10.9517454457,NA,0.458214365457794,0.0447947861820762,NA,"SPATIAL",384,"WOOD4",NA,"10-20 cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"23-074_WOOD4-2030-1","Soil","2021-06-23 00:00:00",NA,"2021-06-23",6,NA,0.3,"",-106.590754868,-12.4832238307,NA,0.532767941508963,0.0579334613113981,NA,"SPATIAL",384,"WOOD4",NA,"20-40 cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"23-074_WOOD4-2030-2","Soil","2021-06-23 00:00:00",NA,"2021-06-23",6,NA,0.3,"",-103.1940239426,-11.3709251076,NA,0.50158181590713,0.0488675971226842,NA,"SPATIAL",384,"WOOD4",NA,"20-40 cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"23-074_WOOD4-2030-3","Soil","2021-06-23 00:00:00",NA,"2021-06-23",6,NA,0.3,"",-110.7227183499,-13.7209255135,NA,0.543164643481308,0.0523933064331595,NA,"SPATIAL",384,"WOOD4",NA,"20-40 cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"23-074_WOOD4-3040-1","Soil","2021-06-23 00:00:00",NA,"2021-06-23",6,NA,0.4,"",-111.3506980337,-14.0241259571,NA,0.491789112134688,0.0503139065633489,NA,"SPATIAL",384,"WOOD4",NA,"20-40 cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"23-074_WOOD4-3040-2","Soil","2021-06-23 00:00:00",NA,"2021-06-23",6,NA,0.4,"",-107.6878626731,-12.2962194755,NA,0.529346707004036,0.0461393599492396,NA,"SPATIAL",384,"WOOD4",NA,"20-40 cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"23-074_WOOD4-3040-3","Soil","2021-06-23 00:00:00",NA,"2021-06-23",6,NA,0.4,"",-113.8411773139,-14.4590234448,NA,0.507035935155454,0.0546341099991486,NA,"SPATIAL",384,"WOOD4",NA,"20-40 cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"23-074_WOOD4-deep-1","Soil","2021-06-23 00:00:00",NA,"2021-06-23",6,NA,0.5,"",-112.164395824,-14.2089251812,NA,0.507695372047328,0.0538210206006827,NA,"SPATIAL",384,"WOOD4",NA,"40+ cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"23-074_WOOD4-deep-2","Soil","2021-06-23 00:00:00",NA,"2021-06-23",6,NA,0.47,"",-108.1874075255,-12.3131466272,NA,0.556639286170684,0.051735359399349,NA,"SPATIAL",384,"WOOD4",NA,"40+ cm"
"WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"23-074_WOOD4-deep-3","Soil","2021-06-23 00:00:00",NA,"2021-06-23",6,NA,0.5,"",-117.1365969251,-15.0693974622,NA,0.549036704123884,0.0604215824701794,NA,"SPATIAL",384,"WOOD4",NA,"40+ cm"
"CLBJ_tower","Lyndon B. Johnson National Grassland NEON",33.40123,-97.57,272,"23-079_CLBJ4-010-1","Soil","2021-07-30 00:00:00",NA,"2021-07-30",6,NA,0.08,"",-17.13942918195,0.78385411755,NA,0.474678286124174,0.0686184927790157,NA,"SPATIAL",384,"CLBJ4",NA,"0-10 cm"
"CLBJ_tower","Lyndon B. Johnson National Grassland NEON",33.40123,-97.57,272,"23-079_CLBJ4-010-3","Soil","2021-07-30 00:00:00",NA,"2021-07-30",6,NA,0.1,"",-6.6927132542,3.6436349429,NA,0.506552037941395,0.0776266941817728,NA,"SPATIAL",384,"CLBJ4",NA,"0-10 cm"
"CLBJ_tower","Lyndon B. Johnson National Grassland NEON",33.40123,-97.57,272,"23-079_CLBJ4-1020-2","Soil","2021-07-30 00:00:00",NA,"2021-07-30",6,NA,0.2,"",-29.9821756302,-2.9294280611,NA,0.443829310846042,0.0539360859942468,NA,"SPATIAL",384,"CLBJ4",NA,"10-20 cm"
"CLBJ_tower","Lyndon B. Johnson National Grassland NEON",33.40123,-97.57,272,"23-079_CLBJ4-1020-3","Soil","2021-07-30 00:00:00",NA,"2021-07-30",6,NA,0.19,"",-18.2726051569,-0.4788236761,NA,0.454182934492813,0.061294929750617,NA,"SPATIAL",384,"CLBJ4",NA,"10-20 cm"
"CLBJ_tower","Lyndon B. Johnson National Grassland NEON",33.40123,-97.57,272,"23-079_CLBJ4-2030-1","Soil","2021-07-30 00:00:00",NA,"2021-07-30",6,NA,0.3,"",-35.6403182217,-4.5586292922,NA,0.403335354594602,0.0484418000730206,NA,"SPATIAL",384,"CLBJ4",NA,"20-40 cm"
"CLBJ_tower","Lyndon B. Johnson National Grassland NEON",33.40123,-97.57,272,"23-079_CLBJ4-2030-2","Soil","2021-07-30 00:00:00",NA,"2021-07-30",6,NA,0.29,"",-40.4925988953,-4.8322451,NA,0.394240785176676,0.0484940915893261,NA,"SPATIAL",384,"CLBJ4",NA,"20-40 cm"
"CLBJ_tower","Lyndon B. Johnson National Grassland NEON",33.40123,-97.57,272,"23-079_CLBJ4-2030-3","Soil","2021-07-30 00:00:00",NA,"2021-07-30",6,NA,0.29,"",-32.8262276656,-3.6140245562,NA,0.428432344355709,0.0548819874505131,NA,"SPATIAL",384,"CLBJ4",NA,"20-40 cm"
"CLBJ_tower","Lyndon B. Johnson National Grassland NEON",33.40123,-97.57,272,"23-079_CLBJ4-3040-2","Soil","2021-07-30 00:00:00",NA,"2021-07-30",6,NA,0.39,"",-42.1253591028,-5.5751594835,NA,0.4235127261176,0.0525922981310023,NA,"SPATIAL",384,"CLBJ4",NA,"20-40 cm"
"CLBJ_tower","Lyndon B. Johnson National Grassland NEON",33.40123,-97.57,272,"23-079_CLBJ4-3040-3","Soil","2021-07-30 00:00:00",NA,"2021-07-30",6,NA,0.39,"",-42.1845207907,-4.8992644983,NA,0.395328098420565,0.0524990867577777,NA,"SPATIAL",384,"CLBJ4",NA,"20-40 cm"
"CLBJ_tower","Lyndon B. Johnson National Grassland NEON",33.40123,-97.57,272,"23-079_CLBJ4-deep-1","Soil","2021-07-30 00:00:00",NA,"2021-07-30",6,NA,0.48,"",-35.4814809003,-5.0769802659,NA,0.409331534165485,0.0478058547604296,NA,"SPATIAL",384,"CLBJ4",NA,"40+ cm"
"CLBJ_tower","Lyndon B. Johnson National Grassland NEON",33.40123,-97.57,272,"23-079_CLBJ4-deep-2","Soil","2021-07-30 00:00:00",NA,"2021-07-30",6,NA,0.48,"",-43.6985440401,-5.8266741295,NA,0.406163052284439,0.0480513147230892,NA,"SPATIAL",384,"CLBJ4",NA,"40+ cm"
"CLBJ_tower","Lyndon B. Johnson National Grassland NEON",33.40123,-97.57,272,"23-079_CLBJ4-deep-3","Soil","2021-07-30 00:00:00",NA,"2021-07-30",6,NA,0.48,"",-39.009884337,-4.6911515017,NA,0.396629443185252,0.0484824573044147,NA,"SPATIAL",384,"CLBJ4",NA,"40+ cm"
"CLBJ_tower","Lyndon B. Johnson National Grassland NEON",33.40123,-97.57,272,"23-079_CLBJ5-010-1","Soil","2021-08-27 00:00:00",NA,"2021-08-27",6,NA,0.09,"",-22.359964483,-2.2738492463,NA,0.459142827155357,0.0581452986002302,NA,"SPATIAL",384,"CLBJ5",NA,"0-10 cm"
